Id,Name,Property_type,Room_type,Bed_type,Min_nights,Max_nights,Cancellation_policy,Accomodates,Total_bedrooms,Total_beds,Number_Of_Reviews,Price,Security_deposit,Cleaning_fee,Extra_people,Guests_included,Image_Url,Host_id,Host_name,Host_location,Country,Country_code,Longitude,Latitude,Availability_365,Review_Scores
10411341,Beautiful flat with services,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,2.0,2.0,32,351.0,500.0,120.0,500.0,4.0,https://a0.muscache.com/im/pictures/02d44d8f-9367-42a5-bf41-243aaea1f179.jpg?aki_policy=large,36696735,Liliane,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,BR,-43.20577175003696,-22.982557305257775,316,95.0
10415637,(1) Beach Guest House - Go Make A Trip,Bed and breakfast,Private room,Real Bed,1,1125,flexible,2,1.0,1.0,11,112.0,0.0,0.0,0.0,2.0,https://a0.muscache.com/im/pictures/fb4ee284-ef42-4abe-96af-75124426a9c8.jpg?aki_policy=large,4765935,Rafael,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,BR,-43.353970672578306,-23.008991691724663,309,98.0
10416859,"Studio convenient to CBD, beaches, street parking.",Guest suite,Entire home/apt,Real Bed,2,3,moderate,5,1.0,4.0,104,45.0,136.0,50.0,25.0,2.0,https://a0.muscache.com/im/pictures/9c8ce5db-4ec6-4233-b51f-dcab88f4e4d9.jpg?aki_policy=large,4548918,Leslie,"Sydney, New South Wales, Australia",Australia,AU,151.26108,-33.7975,0,96.0
10423504,Bondi Beach Dreaming 3-Bed House,House,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,8,3.0,6.0,139,399.0,1000.0,185.0,35.0,6.0,https://a0.muscache.com/im/pictures/3e7cc29d-813d-407c-ae90-b6f2745cd384.jpg?aki_policy=large,2509326,Cat,AU,Australia,AU,151.27448,-33.8872,0,96.0
1042446,March 2019 availability! Oceanview on Sugar Beach!,Condominium,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,4,1.0,3.0,19,229.0,0.0,95.0,0.0,1.0,https://a0.muscache.com/im/pictures/15715315/c1bba2c8_original.jpg?aki_policy=large,5738969,Gage,US,United States,US,-156.46881,20.78621,228,94.0
10431455,Sala e quarto em copacabana com cozinha americana,Apartment,Entire home/apt,Real Bed,4,1125,flexible,3,1.0,1.0,0,298.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/64170e2a-2baa-4803-890b-984e416cb406.jpg?aki_policy=large,53729453,Tamara,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,BR,-43.177948896979196,-22.963149303022142,0,0.0
10448594,Where Castles and Art meet the Sea,Apartment,Entire home/apt,Real Bed,5,1125,moderate,4,1.0,2.0,13,80.0,500.0,30.0,0.0,1.0,https://a0.muscache.com/im/pictures/5978047b-84be-4625-a4b5-c9e5c60a1447.jpg?aki_policy=large,53059934,Jose,"Porto, Porto District, Portugal",Portugal,PT,-8.68887,41.17544,27,95.0
10449328,Aluguel Temporada Casa São Conrado,House,Entire home/apt,Real Bed,5,1125,flexible,11,4.0,8.0,0,2499.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/a4f93656-c3f8-43ae-82ba-e0b59bb59d56.jpg?aki_policy=large,33687645,Maria Pia,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,BR,-43.27502007153333,-22.99391888061395,365,0.0
10458796,Homely Room in 5-Star New Condo@MTR,Condominium,Private room,Real Bed,28,1125,strict_14_with_grace_period,2,1.0,1.0,179,479.0,0.0,0.0,150.0,1.0,https://a0.muscache.com/im/pictures/6c1b8132-6b6e-4b64-86e6-2fcb20dd5763.jpg?aki_policy=large,53247930,Crystal,Hong Kong,Hong Kong,HK,114.17094,22.32074,3,94.0
10459480,Greenwich Fun and Luxury,House,Entire home/apt,Real Bed,5,1125,flexible,6,4.0,4.0,0,999.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/bab17a39-035d-4ad8-ba38-e6bd9be4245f.jpg?aki_policy=large,45186586,Craig,"Sydney, New South Wales, Australia",Australia,AU,151.18563,-33.8289,365,0.0
1047087,The Garden Studio,Guesthouse,Entire home/apt,Real Bed,2,40,strict_14_with_grace_period,2,1.0,1.0,146,129.0,0.0,60.0,0.0,1.0,https://a0.muscache.com/im/pictures/15742170/c4b4754f_original.jpg?aki_policy=large,3251237,Cath,"Sydney, New South Wales, Australia",Australia,AU,151.15036,-33.90318,365,97.0
10471178,Rented Room,Apartment,Private room,Real Bed,1,1125,flexible,1,1.0,1.0,0,112.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/fc7aaab6-23fd-44ca-8dfe-ed794fef1c3a.jpg?aki_policy=large,53957975,Jercilene,"São Gonçalo, Rio de Janeiro, Brazil",Brazil,BR,-43.17933175178738,-22.941321220162784,365,0.0
10486984,Cheerful new renovated central apt,Apartment,Entire home/apt,Real Bed,3,1125,moderate,8,3.0,4.0,77,264.0,0.0,0.0,36.0,4.0,https://a0.muscache.com/im/pictures/3eaf428d-d244-4985-b083-4780ece4ca5a.jpg?aki_policy=large,22766460,Aybike,"Istanbul, İstanbul, Turkey",Turkey,TR,28.97477,41.03735,326,94.0
10487917,Heroísmo IV,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2,0.0,1.0,31,29.0,0.0,10.0,0.0,2.0,https://a0.muscache.com/im/pictures/c2d2ddfd-bcbc-47fa-8118-31c041fee36d.jpg?aki_policy=large,9320470,Apartments2Enjoy,"Porto, Porto District, Portugal",Portugal,PT,-8.59275,41.1462,309,89.0
10488837,Cozy House in Ortaköy,Apartment,Private room,Real Bed,1,1125,flexible,2,1.0,2.0,0,100.0,0.0,100.0,0.0,1.0,https://a0.muscache.com/im/pictures/d94001ba-f4d6-4a9c-bb62-0e4df62589bf.jpg?aki_policy=large,53849209,Orcun,TR,Turkey,TR,29.02519,41.05197,365,0.0
10519173,Condomínio Praia Barra da Tijuca,Condominium,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,6,2.0,5.0,18,351.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/fd97365c-79d8-4f3a-b658-963b8a5bb640.jpg?aki_policy=large,54221119,Paula,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,BR,-43.32231287289854,-23.009702689174244,172,95.0
10527212,位於深水埗地鐵站的溫馨公寓,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,4,1.0,2.0,18,353.0,0.0,50.0,50.0,1.0,https://a0.muscache.com/im/pictures/bc0b5f0d-302d-47e6-9f45-77794c9b2ea8.jpg?aki_policy=large,16313394,Aaron,"Hong Kong, Hong Kong",Hong Kong,HK,114.16262,22.32733,365,71.0
10527243,Tropical Jungle Oasis,Condominium,Entire home/apt,Real Bed,2,1125,moderate,4,2.0,3.0,65,125.0,250.0,99.0,0.0,1.0,https://a0.muscache.com/im/pictures/9c9dd09e-41de-4261-a9f6-942c0dcc02d1.jpg?aki_policy=large,54294012,Douglas,"Hilo, Hawaii, United States",United States,US,-155.09259,19.73108,65,96.0
10542174,Luxury 1-Bdrm in Downtown Brooklyn,Apartment,Entire home/apt,Real Bed,3,30,strict_14_with_grace_period,2,1.0,1.0,1,144.0,250.0,150.0,0.0,1.0,https://a0.muscache.com/im/pictures/418c69b1-a49a-468d-9ea9-870468e15670.jpg?aki_policy=large,10099253,Ashley,"New York, New York, United States",United States,US,-73.98102,40.69406,0,0.0
10545725,Cozy bedroom Sagrada Familia,Apartment,Private room,Real Bed,2,1125,flexible,2,1.0,2.0,1,20.0,0.0,20.0,0.0,1.0,https://a0.muscache.com/im/pictures/953b3c09-adb5-4d1c-a403-b3e61c8fa766.jpg?aki_policy=large,1929411,Rapha,"Barcelona, Catalonia, Spain",Spain,ES,2.17963,41.40087,0,100.0
10545815,Whole Apt. in East Williamsburg,Apartment,Entire home/apt,Real Bed,4,90,moderate,4,1.0,1.0,126,125.0,200.0,80.0,30.0,2.0,https://a0.muscache.com/im/pictures/17c794b1-c5e3-4f1a-94cf-85284ed714f2.jpg?aki_policy=large,4148248,Guillermo,"New York, New York, United States",United States,US,-73.93981,40.70687,168,96.0
10548991,Jubilee By The Sea (Ocean Views),House,Entire home/apt,Real Bed,2,90,strict_14_with_grace_period,11,4.0,6.0,45,325.0,500.0,250.0,25.0,8.0,https://a0.muscache.com/im/pictures/ffaad9c0-3880-49de-9b0f-1282a2004dc2.jpg?aki_policy=large,54391530,Nate,"Kailua-Kona, Hawaii, United States",United States,US,-155.97349,19.61318,267,98.0
10552362,Sun filled comfortable apartment,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,1.0,1.0,2,85.0,0.0,15.0,0.0,1.0,https://a0.muscache.com/im/pictures/3d6e5dac-daef-43a2-a480-c7676c7307a8.jpg?aki_policy=large,23405752,Harry,"Potts Point, New South Wales, Australia",Australia,AU,151.22559,-33.87604,0,100.0
10558807,Park Guell apartment with terrace,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,6,2.0,3.0,51,85.0,100.0,40.0,0.0,6.0,https://a0.muscache.com/im/pictures/305fe78c-c3d6-446e-b2d2-0ed0d0c4267a.jpg?aki_policy=large,54320669,Alexandra Y Juan,"Barcelona, Catalonia, Spain",Spain,ES,2.15836,41.41582,174,71.0
10560325,Spacious and well located apartment,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,6,2.0,3.0,20,60.0,200.0,25.0,8.0,3.0,https://a0.muscache.com/im/pictures/491297bc-cf3e-4f8c-b7f2-e5143c31b1c7.jpg?aki_policy=large,12870591,Andre,"São Paulo, Brazil",Portugal,PT,-8.6114,41.16093,314,89.0
10570041,Jardim Botânico Gourmet 2 bdroom,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,6,2.0,5.0,9,395.0,1000.0,300.0,35.0,4.0,https://a0.muscache.com/im/pictures/860bf0f7-4a81-4c7b-a258-2ddef02b4b35.jpg?aki_policy=large,3665789,Roberta (Beta) Gatti,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,-43.22076222600562,-22.96448811710617,342,91.0
10573225,Charming Spacious Park Slope Studio,Guest suite,Entire home/apt,Real Bed,3,1125,moderate,3,0.0,0.0,115,135.0,200.0,50.0,25.0,2.0,https://a0.muscache.com/im/pictures/abce9916-b9fb-44ad-8cfd-84c1b965941a.jpg?aki_policy=large,54539364,Ildiko,"New York, New York, United States",United States,US,-73.98307,40.6651,204,98.0
10578580,Panoramic Ocean View Studio in  Quiet Setting,Guesthouse,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,1.0,1.0,114,120.0,200.0,100.0,15.0,1.0,https://a0.muscache.com/im/pictures/16099e47-1309-4bc0-b271-fc4643604d23.jpg?aki_policy=large,308899,Andrei,"Honolulu, Hawaii, United States",United States,US,-157.78578,21.29561,323,95.0
10581101,Grand apartment Sagrada Familia,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,8,4.0,6.0,77,169.0,200.0,60.0,0.0,10.0,https://a0.muscache.com/im/pictures/10d847ae-946f-459b-b019-5a07929fcaee.jpg?aki_policy=large,54320669,Alexandra Y Juan,"Barcelona, Catalonia, Spain",Spain,ES,2.18146,41.39716,211,90.0
1058555,Nice Cosy Room In Taksim,Apartment,Private room,Real Bed,3,1125,strict_14_with_grace_period,2,1.0,1.0,31,105.0,0.0,60.0,60.0,1.0,https://a0.muscache.com/im/pictures/106769623/0bdfdc5d_original.jpg?aki_policy=large,5823933,Nihat,Istanbul,Turkey,TR,28.98648,41.03376,336,96.0
10596036,Apt Quarto e Sala amplo Laranjeiras,Apartment,Entire home/apt,Real Bed,5,1125,flexible,4,1.0,4.0,0,701.0,0.0,100.0,0.0,1.0,https://a0.muscache.com/im/pictures/3b16daca-0fc6-43de-af1e-2aa3bac4b2ac.jpg?aki_policy=large,47039858,Marianna,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,BR,-43.17974071338275,-22.9313871086666,0,0.0
10612199,Serene luxury in Harlem,Apartment,Private room,Real Bed,3,1125,moderate,1,1.0,1.0,10,80.0,100.0,50.0,0.0,1.0,https://a0.muscache.com/im/pictures/84254dd0-e266-4345-afcc-e8f7c56f4634.jpg?aki_policy=large,54761069,Erika,"New York, New York, United States",United States,US,-73.95211,40.80708,339,100.0
10624493,Cozy apartment 3 mins TAIWAI Subway,Apartment,Entire home/apt,Real Bed,7,365,flexible,5,2.0,2.0,0,801.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/c231129a-f937-444d-aac9-168c4df9c408.jpg?aki_policy=large,19543283,Naomi,Hong Kong,Hong Kong,HK,114.12074,22.40547,0,0.0
10628126,Ribeira Smart Flat,Apartment,Entire home/apt,Real Bed,2,1124,strict_14_with_grace_period,6,3.0,3.0,132,80.0,700.0,20.0,10.0,2.0,https://a0.muscache.com/im/pictures/86179056/8f7f2c18_original.jpg?aki_policy=large,54662715,Mathieu,"Porto, Porto District, Portugal",Portugal,PT,-8.61602,41.14295,214,92.0
1063491,"Charming Apartment,perfect Location",Apartment,Entire home/apt,Real Bed,2,89,super_strict_30,4,1.0,2.0,110,351.0,800.0,140.0,60.0,2.0,https://a0.muscache.com/im/pictures/7010b6e9-481e-4003-9fdf-d3725f603d80.jpg?aki_policy=large,1381764,Fabio,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,BR,-43.175966118975914,-22.964922391816017,317,95.0
10635276,GREAT Apartment at Barra da Tijuca,Apartment,Entire home/apt,Real Bed,4,100,moderate,6,3.0,7.0,13,933.0,0.0,298.0,19.0,4.0,https://a0.muscache.com/im/pictures/f57a6d9e-7914-4c63-bad6-7c4d69f83447.jpg?aki_policy=large,54904357,Luiz Henrique,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,BR,-43.32984175609327,-23.011124595436097,0,100.0
10639317,"Kadiköy, Moda, close to transports",Apartment,Private room,Real Bed,1,1125,flexible,2,1.0,1.0,0,137.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/13066fb2-c62f-41ec-826e-1f929369c86f.jpg?aki_policy=large,25679882,Bertille,FR,Turkey,TR,29.02588,40.98825,0,0.0
10648267,Lovely ap at Leblon beach,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,5,3.0,3.0,1,298.0,1000.0,160.0,0.0,1.0,https://a0.muscache.com/im/pictures/023bcf6c-5212-4926-891d-80d9634a2a7e.jpg?aki_policy=large,54984412,Sonia,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,BR,-43.22120070184858,-22.984162872106157,0,100.0
10659534,Beautiful 1 Bedroom Apartment,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,1.0,1.0,10,997.0,1000.0,500.0,0.0,1.0,https://a0.muscache.com/im/pictures/0f429152-fc10-4262-a403-54112dd733f8.jpg?aki_policy=large,36481278,Mai-Britt,Hong Kong,Hong Kong,HK,114.15241,22.28351,0,95.0
10664888,PORTO DOWNTOWN FLATS-RIBEIRA STUDIO,Apartment,Entire home/apt,Real Bed,2,28,strict_14_with_grace_period,4,0.0,2.0,62,55.0,150.0,25.0,7.0,2.0,https://a0.muscache.com/im/pictures/10ca6f1d-26ed-46af-9e00-98993df9ab45.jpg?aki_policy=large,35484736,Tim,"Porto, Porto District, Portugal",Portugal,PT,-8.61279,41.14106,243,97.0
1066648,Colonial Mansion in Santa Teresa,House,Entire home/apt,Real Bed,1,1125,flexible,8,6.0,6.0,0,1999.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/16061847/d469dd93_original.jpg?aki_policy=large,4532951,John,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,-43.178234025801544,-22.917475613135107,358,0.0
1067052,Nani La 'Ao (A Beautiful Day) Upstairs Suite,House,Entire home/apt,Real Bed,3,25,moderate,2,1.0,1.0,18,72.0,100.0,12.0,10.0,2.0,https://a0.muscache.com/im/pictures/16039613/cde3ad4f_original.jpg?aki_policy=large,1121661,Sherri,"Keaau, Hawaii, United States",United States,US,-155.02503,19.56081,352,96.0
10671783,CASA PARA AS OLIMPIADAS 2016,House,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,10,4.0,6.0,0,3726.0,3730.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/5579ac65-1f4c-4b19-8806-43a616f8b4e0.jpg?aki_policy=large,55124555,Priscila,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,BR,-43.43656065280531,-23.01216083013239,0,0.0
10675315,"Cozy, dreamy Mile End apartment",Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1.0,1.0,0,30.0,0.0,20.0,15.0,1.0,https://a0.muscache.com/im/pictures/08a84d8b-4119-4929-bf29-1f6ff368e3f3.jpg?aki_policy=large,5173928,Uma,"Toronto, Ontario, Canada",Canada,CA,-73.60137,45.52517,0,0.0
10677883,Great location in Barcelona,Apartment,Entire home/apt,Real Bed,200,1125,strict_14_with_grace_period,5,4.0,4.0,2,31.0,100.0,7.0,0.0,2.0,https://a0.muscache.com/im/pictures/209da3b7-8831-4b36-8abf-a81fd1f91f82.jpg?aki_policy=large,6151720,Marina E Mickael,"Portimão, Faro District, Portugal",Spain,ES,2.19057,41.41254,358,60.0
1068505,Relaxing and Roomy in Crown Heights,Apartment,Private room,Real Bed,2,45,moderate,2,1.0,1.0,46,50.0,0.0,50.0,10.0,1.0,https://a0.muscache.com/im/pictures/17509746/9d5547e2_original.jpg?aki_policy=large,2128778,Rachael,"Brooklyn, NY",United States,US,-73.95667,40.67414,64,96.0
1069531,"Asia House, Garden Room, Princevile",Guest suite,Private room,Real Bed,3,21,strict_14_with_grace_period,2,1.0,1.0,167,139.0,200.0,85.0,35.0,2.0,https://a0.muscache.com/im/pictures/65259801/9e47b7f6_original.jpg?aki_policy=large,5884464,Coral,"Princeville, Hawaii, United States",United States,US,-159.48653,22.22739,276,93.0
1070322,Triple room Barcelona Guell park,Condominium,Private room,Real Bed,2,1125,strict_14_with_grace_period,3,1.0,3.0,191,40.0,100.0,15.0,8.0,4.0,https://a0.muscache.com/im/pictures/49783669/32c978eb_original.jpg?aki_policy=large,5888954,Núria,"Barcelona, Catalonia, Spain",Spain,ES,2.15533,41.40686,289,82.0
10706900,Apart-hotel w/ Wonderful Ocean View - 2 bedrooms!!,Apartment,Entire home/apt,Real Bed,3,1120,moderate,5,2.0,3.0,34,451.0,500.0,200.0,100.0,4.0,https://a0.muscache.com/im/pictures/fe2cc2d3-75f8-43e0-827f-147ed33e1574.jpg?aki_policy=large,15560428,Aline,"Rio, Rio de Janeiro, Brazil",Brazil,BR,-43.343027190397,-23.00878356989572,329,95.0
10716793,DOUBLE ROOM for 1 or 2 ppl,Apartment,Private room,Real Bed,1,1125,flexible,2,1.0,1.0,0,15.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/d0296037-a6a8-4c6a-812b-17d11510ca2e.jpg?aki_policy=large,6486855,Aleksandra,"Warsaw, Masovian Voivodeship, Poland",Spain,ES,2.17519,41.41035,0,0.0
1073607,Bright Inner West Terrace Value+,House,Private room,Real Bed,1,1125,moderate,2,1.0,1.0,84,65.0,120.0,25.0,15.0,1.0,https://a0.muscache.com/im/pictures/17332637/eddf8c61_original.jpg?aki_policy=large,3082095,Natasa,"Sydney, New South Wales, Australia",Australia,AU,151.15851,-33.89931,232,96.0
1074008,Designer's Historical Apartment,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,1.0,1.0,17,385.0,0.0,298.0,0.0,2.0,https://a0.muscache.com/im/pictures/17682799/4e0a4bec_original.jpg?aki_policy=large,5908273,Pia,"Santa Barbara, California, United States",Turkey,TR,28.97994,41.03406,365,97.0
10742116,"Nişantaşı, safe, quality area.Very close to metro.",Apartment,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,4,1.0,2.0,6,417.0,0.0,237.0,0.0,1.0,https://a0.muscache.com/im/pictures/8b3ee70d-cda4-41f0-ad19-8560dd45eee9.jpg?aki_policy=large,19354362,Enis,"Istanbul, Istanbul, Turkey",Turkey,TR,28.99363,41.05261,297,83.0
10751153,Renovated Classic Design Studio with Sun Room,Apartment,Entire home/apt,Real Bed,3,40,strict_14_with_grace_period,3,1.0,1.0,32,58.0,300.0,40.0,20.0,2.0,"https://a0.muscache.com/4ea/air/v2//pictures/554b91c6-d08d-4a1c-9473-c88e497bf123.jpg?t=r:w1200-h720-sfit,e:fjpg-c85",11417174,Maribel Monzo,"Porto, Porto District, Portugal",Portugal,PT,-8.60106,41.14684,359,94.0
10752737,HUGE Bedroom in Lower East Side,Apartment,Private room,Real Bed,7,1125,flexible,1,1.0,1.0,0,90.0,0.0,50.0,40.0,1.0,https://a0.muscache.com/im/pictures/e18d8750-f90c-423b-9e40-493c79f9ac1b.jpg?aki_policy=large,20358661,Ryan,"New York, New York, United States",United States,US,-73.98319,40.71823,0,0.0
1077686,BALAT,House,Private room,Real Bed,1,1125,flexible,3,1.0,0.0,0,685.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/16208396/7c34988b_original.jpg?aki_policy=large,5929670,Hanife,"Istanbul, Turkey",Turkey,TR,28.94457,41.03301,365,0.0
10782351,City View Apartment,Serviced apartment,Entire home/apt,Real Bed,1,1125,moderate,3,1.0,2.0,1,211.0,596.0,0.0,89.0,1.0,https://a0.muscache.com/im/pictures/779038ef-f0e6-4b4d-8c0a-c4b345e64779.jpg?aki_policy=large,3938375,Orhan,"Istanbul, İstanbul, Turkey",Turkey,TR,28.98789,41.03445,343,80.0
1079887,Trendy apartment in BCN centre,Apartment,Entire home/apt,Real Bed,2,1125,moderate,4,2.0,2.0,104,89.0,0.0,30.0,10.0,2.0,https://a0.muscache.com/im/pictures/16242648/26aeb314_original.jpg?aki_policy=large,542867,Gabriela & Miguel,"Barcelona, Cataluña, Spain",Spain,ES,2.14596,41.38475,280,93.0
10802909,Room in the very ♥ of BCN - Unbeatable location,Condominium,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1.0,2.0,122,40.0,90.0,10.0,0.0,1.0,https://a0.muscache.com/im/pictures/57885dc0-27ad-4d85-b557-8948b21adadd.jpg?aki_policy=large,55390614,Flo,"Barcelona, Catalonia, Spain",Spain,ES,2.17778,41.38049,253,78.0
10812136,well lit East Williamsburg apt.,Apartment,Private room,Real Bed,1,1125,flexible,2,1.0,1.0,0,60.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/9f7eaf72-f75e-4422-ba0e-b4283ed6a7ab.jpg?aki_policy=large,4827009,Liat,"New York, New York, United States",United States,US,-73.94384,40.70528,0,0.0
10816768,Spacious 2 Bedroom: Soho/Escalator,Apartment,Entire home/apt,Real Bed,2,1125,moderate,5,2.0,3.0,86,1703.0,0.0,400.0,100.0,4.0,https://a0.muscache.com/im/pictures/be83fcb5-a33f-4e27-babb-cb72e45ff915.jpg?aki_policy=large,56006867,Tara,Hong Kong,Hong Kong,HK,114.15315,22.28028,108,99.0
10819035,Comfort Room in Istanbul,Apartment,Private room,Real Bed,1,1125,flexible,1,1.0,1.0,0,53.0,0.0,26.0,0.0,1.0,https://a0.muscache.com/im/pictures/7579c412-cff0-420e-97db-6c768c4ef1b0.jpg?aki_policy=large,4812766,Erhan,"Istanbul, Turkey",Turkey,TR,29.08565,41.01499,365,0.0
10828339,Quarto espaçoso e arejado no Rio.,Hostel,Private room,Real Bed,3,7,flexible,2,1.0,1.0,1,187.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/bf1ceb3a-d2a9-4062-8809-a6c29daed4d9.jpg?aki_policy=large,28616106,Mariana,CA,Brazil,BR,-43.189916447135005,-22.976504206582874,180,0.0
10839801,Room w private toilet 3 min to MTR!,Condominium,Private room,Real Bed,2,30,strict_14_with_grace_period,2,1.0,1.0,72,447.0,776.0,300.0,0.0,2.0,https://a0.muscache.com/im/pictures/0c695963-3fe4-443e-9d5f-422f4506d486.jpg?aki_policy=large,13416742,Joanna,Hong Kong,Hong Kong,HK,114.20854,22.29099,140,97.0
10839973,傳統香港房间 - 干净整洁交通便利的二人房间,Apartment,Private room,Real Bed,1,1125,flexible,2,1.0,1.0,0,2748.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/3ad0ebd7-23f6-40ae-9e11-d1058395a4e2.jpg?aki_policy=large,43392680,Chuiying,HK,Hong Kong,HK,114.16558,22.308,360,0.0
10840938,Spacious 3bdrm. Artsy and Perfect Location!,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,5,3.0,3.0,125,1146.0,1500.0,285.0,60.0,4.0,https://a0.muscache.com/im/pictures/518f9e38-12a7-45d6-818d-b7ae3046b6ba.jpg?aki_policy=large,930612,Melanie,"Seattle, Washington, United States",Hong Kong,HK,114.15202,22.28582,306,87.0
